,Suburb,Address,Type,Method,SellerG,CouncilArea,Regionname,Rooms,Price,Distance,Postcode,Bedrooms,Bathroom,Car,Landsize,main_lat,main_lon,Propertycount,Sold_Month,Sold_Year,station,metro_lat,metro_lon,Distance_to_Station
11079,Forest Hill,14 Hampshire Rd,h,VB,Noel,Whitehorse City Council,Eastern Metropolitan,4,950000.0,15.4,3131.0,4.0,1.0,1.0,607.0,-37.84137,145.17912,4385.0,9.0,2017.0,Nunawading,-37.820719999999994,145.174174,2.3369
11080,Frankston,10 Plover Cl,h,S,O'Brien,Frankston City Council,South-Eastern Metropolitan,3,634000.0,38.0,3199.0,3.0,1.0,1.0,586.0,-38.14738,145.16653,17055.0,9.0,2017.0,Leawarra,-38.15180499999997,145.13889200000006,2.4663
11081,Frankston South,70 Derinya Dr,h,S,Eview,Frankston City Council,South-Eastern Metropolitan,4,1350000.0,38.0,3199.0,4.0,2.0,2.0,2716.0,-38.17488,145.1234,7566.0,9.0,2017.0,Leawarra,-38.15180499999997,145.13889200000006,2.9014
11082,Gladstone Park,17 Payne St,h,S,YPA,Hume City Council,Western Metropolitan,3,586000.0,12.9,3043.0,3.0,1.0,1.0,534.0,-37.68641,144.88487,3285.0,9.0,2017.0,Jacana,-37.695133,144.91585600000008,2.8939
11083,Glen Huntly,4/135 Grange Rd,u,S,Hodges,Glen Eira City Council,Southern Metropolitan,1,600000.0,10.1,3163.0,1.0,1.0,1.0,100.0,-37.89154,145.04483,2403.0,9.0,2017.0,Glenhuntly,-37.88912799999997,145.04222000000004,0.3527
11084,Glen Iris,2 Grandview Av,h,S,Marshall,Boroondara City Council,Southern Metropolitan,3,1285000.0,7.3,3146.0,3.0,2.0,2.0,374.0,-37.84967,145.08388,10412.0,9.0,2017.0,Burwood,-37.851350999999966,145.08036800000002,0.3606
11085,Glen Waverley,58 Cambridge Dr,h,S,Ray,Monash City Council,Eastern Metropolitan,4,1190000.0,16.7,3150.0,4.0,2.0,2.0,653.0,-37.89231,145.15141,15321.0,9.0,2017.0,Glen Waverley,-37.87978499999997,145.1630590000001,1.7276
11086,Glen Waverley,8 Edith St,h,S,Stockdale,Monash City Council,Eastern Metropolitan,3,2450000.0,16.7,3150.0,3.0,1.0,0.0,984.0,-37.87376,145.15238,15321.0,9.0,2017.0,Syndal,-37.87633099999999,145.14944400000002,0.3849
11087,Glen Waverley,9 Finton Cl,h,S,Barry,Monash City Council,Eastern Metropolitan,4,1214000.0,16.7,3150.0,4.0,2.0,2.0,694.0,-37.8893,145.18747,15321.0,9.0,2017.0,Glen Waverley,-37.87978499999997,145.1630590000001,2.3893
11088,Glen Waverley,16 Rhodes Dr,h,S,Barry,Monash City Council,Eastern Metropolitan,4,1631888.0,16.7,3150.0,4.0,2.0,2.0,740.0,-37.88551,145.17559,15321.0,9.0,2017.0,Glen Waverley,-37.87978499999997,145.1630590000001,1.2707
11089,Glenroy,152 Glenroy Rd,h,S,Stockdale,Moreland City Council,Northern Metropolitan,3,850000.0,11.2,3046.0,3.0,1.0,1.0,672.0,-37.70542,144.92263,8870.0,9.0,2017.0,Glenroy,-37.704638999999986,144.91724599999998,0.4815
11090,Glenroy,9 Hartington St,h,S,Barry,Moreland City Council,Northern Metropolitan,3,1051000.0,11.2,3046.0,3.0,2.0,2.0,913.0,-37.70072,144.91662,8870.0,9.0,2017.0,Glenroy,-37.704638999999986,144.91724599999998,0.4392
11091,Glenroy,17 Patrick St,h,PI,Eview,Moreland City Council,Northern Metropolitan,2,910000.0,11.2,3046.0,2.0,1.0,1.0,718.0,-37.71389,144.92159,8870.0,9.0,2017.0,Oak Park,-37.718046999999956,144.92153500000006,0.4623
11092,Greensborough,6 Pembroke St,h,S,Darren,Banyule City Council,Northern Metropolitan,3,785000.0,16.1,3088.0,3.0,1.0,2.0,840.0,-37.69443,145.11245,8524.0,9.0,2017.0,Greensborough,-37.703981999999996,145.108164,1.1271
11093,Hampton,132 Ludstone St,h,PI,Buxton,Bayside City Council,Southern Metropolitan,4,1800000.0,13.8,3188.0,4.0,1.0,2.0,800.0,-37.93492,145.01758,5454.0,9.0,2017.0,Hampton,-37.93787599999996,145.001216,1.4723
11094,Hampton,36 May St,t,VB,Buxton,Bayside City Council,Southern Metropolitan,4,2000000.0,13.8,3188.0,4.0,3.0,2.0,360.0,-37.937,145.01169,5454.0,9.0,2017.0,Hampton,-37.93787599999996,145.001216,0.9237
11095,Hampton,4 The Avenue,h,VB,Marshall,Bayside City Council,Southern Metropolitan,4,2500000.0,13.8,3188.0,4.0,2.0,4.0,683.0,-37.92983,145.00167,5454.0,9.0,2017.0,Hampton,-37.93787599999996,145.001216,0.8956
11096,Hampton East,10 Wickham Rd,h,PI,Buxton,Bayside City Council,Southern Metropolitan,4,1125000.0,13.8,3188.0,4.0,1.0,1.0,700.0,-37.94312,145.0244,2356.0,9.0,2017.0,Moorabbin,-37.93482,145.03668300000004,1.4185
11097,Hawthorn East,1075 Burke Rd,h,S,Marshall,Boroondara City Council,Southern Metropolitan,3,1315000.0,6.2,3123.0,3.0,2.0,2.0,375.0,-37.8197,145.05868,6482.0,9.0,2017.0,Camberwell,-37.826607999999965,145.0586820000001,0.7681
11098,Hawthorn East,29 Fairmount Rd,h,S,Marshall,Boroondara City Council,Southern Metropolitan,3,3600000.0,6.2,3123.0,3.0,2.0,2.0,848.0,-37.83543,145.04606,6482.0,9.0,2017.0,Kooyong,-37.83982099999997,145.03312100000005,1.2367
11099,Heidelberg,6 Clyde Ct,h,S,Nelson,Banyule City Council,Eastern Metropolitan,3,985000.0,8.9,3084.0,3.0,1.0,2.0,528.0,-37.74821,145.06933,2890.0,9.0,2017.0,Rosanna,-37.74287199999998,145.06611900000007,0.6573
11100,Heidelberg Heights,219 Waiora Rd,h,S,hockingstuart,Banyule City Council,Eastern Metropolitan,3,915000.0,8.8,3081.0,3.0,2.0,2.0,604.0,-37.73098,145.06043,2947.0,9.0,2017.0,Macleod,-37.726291,145.06910700000003,0.9242
11101,Highett,17 Nicol St,h,S,Buxton,Bayside City Council,Southern Metropolitan,4,1911000.0,16.0,3190.0,4.0,3.0,2.0,616.0,-37.94964,145.02753,4794.0,9.0,2017.0,Highett,-37.948095999999964,145.04163400000004,1.2486
11102,Hoppers Crossing,1 Albion Ct,h,S,Purplebricks,Wyndham City Council,Western Metropolitan,3,650000.0,18.4,3029.0,3.0,2.0,2.0,913.0,-37.85152,144.70802,13830.0,9.0,2017.0,Hoppers Crossing,-37.88326999999998,144.70104700000002,3.5831
11103,Hoppers Crossing,5 Davie Cr,h,SP,Triwest,Wyndham City Council,Western Metropolitan,3,550000.0,18.4,3029.0,3.0,1.0,2.0,635.0,-37.86866,144.69356,13830.0,9.0,2017.0,Hoppers Crossing,-37.88326999999998,144.70104700000002,1.7524
11104,Hoppers Crossing,24 Don Av,h,S,YPA,Wyndham City Council,Western Metropolitan,4,537000.0,18.4,3029.0,4.0,2.0,2.0,572.0,-37.87373,144.69131,13830.0,9.0,2017.0,Hoppers Crossing,-37.88326999999998,144.70104700000002,1.3622
11105,Hoppers Crossing,6 Moffatt Cr,h,S,hockingstuart,Wyndham City Council,Western Metropolitan,3,568000.0,18.4,3029.0,3.0,2.0,2.0,700.0,-37.87695,144.69953,13830.0,9.0,2017.0,Hoppers Crossing,-37.88326999999998,144.70104700000002,0.7153
11106,Huntingdale,33 Beauford St,h,SA,FN,Monash City Council,Southern Metropolitan,3,1205000.0,12.3,3166.0,3.0,2.0,4.0,622.0,-37.90823,145.10851,768.0,9.0,2017.0,Huntingdale,-37.91099299999996,145.102398,0.618
11107,Ivanhoe East,13 York Av,h,VB,Miles,Banyule City Council,Eastern Metropolitan,4,2040000.0,7.8,3079.0,4.0,2.0,2.0,585.0,-37.7709,145.05676,1554.0,9.0,2017.0,Eaglemont,-37.76377099999996,145.05370300000004,0.837
11108,Jacana,14 Gavin St,h,S,YPA,Hume City Council,Northern Metropolitan,3,605000.0,14.0,3047.0,3.0,1.0,0.0,593.0,-37.68775,144.90942,851.0,9.0,2017.0,Jacana,-37.695133,144.91585600000008,0.9973
11109,Kealba,216 Sunshine Av,h,S,Barry,Brimbank City Council,Western Metropolitan,3,572000.0,14.0,3021.0,3.0,1.0,2.0,554.0,-37.73522,144.82044,1202.0,9.0,2017.0,St Albans,-37.744872999999984,144.80007,2.0882
11110,Keilor Downs,10 Wexford Ct,h,S,Brad,Brimbank City Council,Western Metropolitan,3,680000.0,15.5,3038.0,3.0,2.0,2.0,850.0,-37.72056,144.80825,3656.0,9.0,2017.0,Keilor Plains,-37.729602,144.79381,1.6198
11111,Keilor East,86 Milleara Rd,h,SP,Nelson,Brimbank City Council,Western Metropolitan,3,790000.0,11.7,3033.0,3.0,1.0,1.0,610.0,-37.7356,144.86479,5629.0,9.0,2017.0,Essendon,-37.75600799999995,144.916198,5.0577
11112,Keilor East,21 Phillip Rd,h,SP,Barry,Brimbank City Council,Western Metropolitan,4,630000.0,11.7,3033.0,3.0,1.0,2.0,185.0,-37.7482,144.86924,5629.0,9.0,2017.0,Essendon,-37.75600799999995,144.916198,4.2188
11113,Keilor East,41 Roberts St,h,SP,Nelson,Brimbank City Council,Western Metropolitan,3,900000.0,11.7,3033.0,3.0,1.0,1.0,624.0,-37.75046,144.8653,5629.0,9.0,2017.0,Essendon,-37.75600799999995,144.916198,4.5171
11114,Kew,38 Belmont Av,h,PI,Jellis,Boroondara City Council,Southern Metropolitan,4,2450000.0,5.4,3101.0,4.0,2.0,2.0,399.0,-37.80526,145.04294,10331.0,9.0,2017.0,Glenferrie,-37.82146599999999,145.0364380000001,1.8904
11115,Kew,14 Carson St,h,PI,Kelly,Boroondara City Council,Southern Metropolitan,3,2600000.0,5.4,3101.0,3.0,1.0,2.0,780.0,-37.80969,145.01967,10331.0,9.0,2017.0,Hawthorn,-37.821838999999954,145.02308800000003,1.3839
11116,Kew,11/26 Edgevale Rd,t,S,Jellis,Boroondara City Council,Southern Metropolitan,2,955000.0,5.4,3101.0,2.0,1.0,1.0,2835.0,-37.81439,145.04237,10331.0,9.0,2017.0,Auburn,-37.82241099999999,145.045617,0.9364
11117,Kew,54 Kent St,h,VB,Jellis,Boroondara City Council,Southern Metropolitan,3,1350000.0,5.4,3101.0,3.0,2.0,1.0,275.0,-37.80442,145.04085,10331.0,9.0,2017.0,Glenferrie,-37.82146599999999,145.0364380000001,1.9346
11118,Kew,16 Scott St,h,S,hockingstuart,Boroondara City Council,Southern Metropolitan,2,1630000.0,5.4,3101.0,2.0,1.0,0.0,284.0,-37.81202,145.04217,10331.0,9.0,2017.0,Glenferrie,-37.82146599999999,145.0364380000001,1.1648
11119,Kew East,25 Minogue St,h,PI,Marshall,Boroondara City Council,Southern Metropolitan,6,1875000.0,7.3,3102.0,6.0,2.0,2.0,697.0,-37.79032,145.05408,2671.0,9.0,2017.0,Darebin,-37.77481599999999,145.03862200000003,2.1949
11120,Keysborough,7 Allawah Cl,h,S,Area,Greater Dandenong City Council,South-Eastern Metropolitan,3,770000.0,25.2,3173.0,3.0,1.0,4.0,533.0,-37.98433,145.17041,8459.0,9.0,2017.0,Noble Park,-37.96723599999996,145.17693600000007,1.985
11121,Lalor,8 Bataan Ct,h,S,Melbourne,Whittlesea City Council,Northern Metropolitan,4,766000.0,16.3,3075.0,4.0,2.0,5.0,541.0,-37.66276,145.03074,8279.0,9.0,2017.0,Epping,-37.65301699999998,145.02860700000008,1.0995
11122,Lalor,65 Huskisson Av,h,S,HAR,Whittlesea City Council,Northern Metropolitan,3,652000.0,16.3,3075.0,3.0,1.0,2.0,533.0,-37.6605,145.01218,8279.0,9.0,2017.0,Lalor,-37.66541599999999,145.01740800000005,0.7146
11123,Malvern,101 Stanhope St,h,VB,Marshall,Stonnington City Council,Southern Metropolitan,3,2500000.0,5.9,3144.0,3.0,2.0,2.0,395.0,-37.85892,145.03731,4675.0,9.0,2017.0,Malvern,-37.86624999999998,145.02929400000005,1.0768
11124,Maribyrnong,19 Merlyn St,h,S,Purplebricks,Maribyrnong City Council,Western Metropolitan,2,752500.0,4.3,3032.0,2.0,1.0,2.0,488.0,-37.78486,144.88616,4918.0,9.0,2017.0,Flemington Racecourse,-37.787585999999976,144.907196,1.8733
11125,Meadow Heights,13 Haddon Ct,h,S,Barry,Hume City Council,Northern Metropolitan,8,741000.0,17.4,3048.0,8.0,3.0,1.0,1063.0,-37.65826,144.92538,4704.0,9.0,2017.0,Coolaroo,-37.661001,144.92605300000002,0.3105
11126,Melton,118 Barries Rd,h,S,FN,Melton City Council,Western Victoria,3,283000.0,31.7,3337.0,3.0,1.0,0.0,362.0,-37.68755,144.56887,3600.0,9.0,2017.0,Diggers Rest,-37.62774299999995,144.71997900000008,14.8719
11127,Melton West,1 Lincoln Wy,h,SP,hockingstuart,Melton City Council,Northern Victoria,4,430000.0,31.7,3337.0,4.0,1.0,3.0,675.0,-37.67363,144.55888,6065.0,9.0,2017.0,Diggers Rest,-37.62774299999995,144.71997900000008,15.0728
11128,Melton West,24 Marlo Dr,h,S,hockingstuart,Melton City Council,Northern Victoria,3,439000.0,31.7,3337.0,3.0,2.0,2.0,524.0,-37.66869,144.55666,6065.0,9.0,2017.0,Diggers Rest,-37.62774299999995,144.71997900000008,15.0825
11129,Mentone,6 Blackwood Av,h,S,Hodges,Kingston City Council,South-Eastern Metropolitan,3,815000.0,20.0,3194.0,3.0,2.0,2.0,520.0,-37.98227,145.08134,6162.0,9.0,2017.0,Parkdale,-37.99306999999999,145.07629600000007,1.2797
11130,Mill Park,4 Vain Cl,h,S,Ray,Whittlesea City Council,Northern Metropolitan,3,665000.0,17.9,3082.0,3.0,1.0,4.0,345.0,-37.67121,145.06246,10529.0,9.0,2017.0,South Morang,-37.64907599999998,145.06746800000008,2.5004
11131,Mitcham,1 Dunlavin Rd,h,S,Buxton,Whitehorse City Council,Eastern Metropolitan,4,890000.0,17.2,3132.0,4.0,2.0,2.0,481.0,-37.80961,145.1847,6871.0,9.0,2017.0,Mitcham,-37.81797799999998,145.19228099999998,1.1442
11132,Mitcham,2 Hardwood Ct,h,S,Fletchers,Whitehorse City Council,Eastern Metropolitan,5,1150000.0,17.2,3132.0,5.0,2.0,2.0,588.0,-37.81153,145.1855,6871.0,9.0,2017.0,Mitcham,-37.81797799999998,145.19228099999998,0.9321
11133,Mitcham,2/491 Mitcham Rd,h,PI,Ray,Whitehorse City Council,Eastern Metropolitan,3,902000.0,17.2,3132.0,3.0,2.0,2.0,327.0,-37.82863,145.19506,6871.0,9.0,2017.0,Mitcham,-37.81797799999998,145.19228099999998,1.2093
11134,Moonee Ponds,8 Pattison St,h,S,Jellis,Moonee Valley City Council,Western Metropolitan,3,1162000.0,6.2,3039.0,3.0,1.0,2.0,619.0,-37.76996,144.93466,6232.0,9.0,2017.0,Ascot Vale,-37.775420999999994,144.92188399999998,1.2766
11135,Mooroolbark,4 Bulga St,h,S,hockingstuart,Yarra Ranges Shire Council,Eastern Victoria,3,835000.0,26.5,3138.0,3.0,2.0,1.0,940.0,-37.77403,145.30445,8280.0,9.0,2017.0,Mooroolbark,-37.78473599999995,145.31283600000006,1.4001
11136,Mount Waverley,2 Ormiston St,h,S,Ray,Monash City Council,Eastern Metropolitan,4,1400000.0,14.2,3149.0,4.0,2.0,2.0,664.0,-37.86301,145.14145,13366.0,9.0,2017.0,Syndal,-37.87633099999999,145.14944400000002,1.639
11137,Mount Waverley,34 Park La,h,S,Stockdale,Monash City Council,Eastern Metropolitan,3,1586000.0,14.2,3149.0,3.0,1.0,1.0,718.0,-37.88061,145.12449,13366.0,9.0,2017.0,Mount Waverley,-37.87527399999999,145.12841300000002,0.686
11138,Mount Waverley,8 Susan Ct,h,S,Jellis,Monash City Council,Eastern Metropolitan,4,1408000.0,14.2,3149.0,4.0,2.0,2.0,692.0,-37.86445,145.12538,13366.0,9.0,2017.0,Mount Waverley,-37.87527399999999,145.12841300000002,1.2327
11139,Mulgrave,12 Brookland Ct,h,S,Ray,Monash City Council,South-Eastern Metropolitan,4,1080000.0,18.8,3170.0,4.0,2.0,2.0,914.0,-37.93173,145.19475,7113.0,9.0,2017.0,Sandown Park,-37.95669399999997,145.163,3.9315
11140,Mulgrave,9 Caledonia Cr,h,S,Ray,Monash City Council,South-Eastern Metropolitan,3,1105000.0,18.8,3170.0,3.0,2.0,2.0,843.0,-37.93041,145.16024,7113.0,9.0,2017.0,Westall,-37.938492,145.1388340000001,2.0813
11141,Mulgrave,5 Lola St,h,PI,SN,Monash City Council,South-Eastern Metropolitan,5,880000.0,18.8,3170.0,5.0,3.0,2.0,654.0,-37.92914,145.17372,7113.0,9.0,2017.0,Springvale,-37.94937999999996,145.153507,2.8648
11142,Mulgrave,25 Rupert Dr,h,S,Ray,Monash City Council,South-Eastern Metropolitan,3,840000.0,18.8,3170.0,3.0,1.0,2.0,656.0,-37.93271,145.17792,7113.0,9.0,2017.0,Springvale,-37.94937999999996,145.153507,2.8318
11143,New Gisborne,71 Hamilton Rd,h,S,Raine,Macedon Ranges Shire Council,Northern Victoria,5,1355000.0,48.1,3438.0,5.0,3.0,5.0,44500.0,-37.45392,144.58864,849.0,9.0,2017.0,Sunbury,-37.57939099999999,144.72787700000003,18.5865
11144,Newport,32 Agg St,h,S,Williams,Hobsons Bay City Council,Western Metropolitan,2,1130000.0,6.2,3015.0,2.0,1.0,2.0,343.0,-37.84332,144.87718,5498.0,9.0,2017.0,Newport,-37.84271899999999,144.883604,0.568
11145,Newport,65 Speight St,h,SP,Sweeney,Hobsons Bay City Council,Western Metropolitan,3,950000.0,6.2,3015.0,3.0,1.0,1.0,344.0,-37.84259,144.8749,5498.0,9.0,2017.0,Newport,-37.84271899999999,144.883604,0.7644
11146,Niddrie,1 Cuthbert St,h,S,Frank,Moonee Valley City Council,Western Metropolitan,2,800000.0,10.4,3042.0,2.0,1.0,2.0,352.0,-37.7361,144.88306,2291.0,9.0,2017.0,Glenbervie,-37.747187,144.920932,3.551
11147,North Melbourne,5 Hardwicke St,h,SP,Jellis,Melbourne City Council,Northern Metropolitan,2,516000.0,1.8,3051.0,2.0,1.0,2.0,1044.0,-37.7983,144.94687,6821.0,9.0,2017.0,Macaulay,-37.79457599999995,144.93611299999998,1.0319
11148,Northcote,271 Heidelberg Rd,h,VB,Nelson,Darebin City Council,Northern Metropolitan,2,1300000.0,5.3,3070.0,2.0,1.0,0.0,320.0,-37.78398,145.01124,11364.0,9.0,2017.0,Dennis,-37.77918299999999,145.00824,0.595
11149,Northcote,61 Henry St,h,VB,Jellis,Darebin City Council,Northern Metropolitan,4,1550000.0,5.3,3070.0,4.0,2.0,1.0,344.0,-37.77171,144.99565,11364.0,9.0,2017.0,Northcote,-37.76986499999998,144.9952820000001,0.2077
11150,Northcote,23 Park St,h,S,Jellis,Darebin City Council,Northern Metropolitan,2,1015000.0,5.3,3070.0,2.0,1.0,2.0,145.0,-37.7754,144.99275,11364.0,9.0,2017.0,Merri,-37.77777299999997,144.99299600000006,0.2647
11151,Northcote,39 Winifred St,h,S,Ray,Darebin City Council,Northern Metropolitan,4,1350000.0,5.3,3070.0,4.0,2.0,2.0,264.0,-37.76898,144.9858,11364.0,9.0,2017.0,Northcote,-37.76986499999998,144.9952820000001,0.8392
11152,Notting Hill,25 Bingley Av,h,S,Woodards,Monash City Council,Southern Metropolitan,3,1075000.0,16.7,3168.0,3.0,1.0,3.0,530.0,-37.90556,145.1486,902.0,9.0,2017.0,Glen Waverley,-37.87978499999997,145.1630590000001,3.1343
11153,Oak Park,2 Grevillia Rd,h,S,Brad,Moreland City Council,Northern Metropolitan,2,1000000.0,11.2,3046.0,2.0,1.0,1.0,742.0,-37.72123,144.92614,2651.0,9.0,2017.0,Oak Park,-37.718046999999956,144.92153500000006,0.5379
11154,Oak Park,27 Station Rd,t,S,Eview,Moreland City Council,Northern Metropolitan,3,763000.0,11.2,3046.0,3.0,2.0,2.0,220.0,-37.71467,144.91997,2651.0,9.0,2017.0,Oak Park,-37.718046999999956,144.92153500000006,0.3999
11155,Oakleigh,68 Haughton Rd,h,PI,Woodards,Monash City Council,Southern Metropolitan,3,760000.0,12.3,3166.0,3.0,1.0,1.0,692.0,-37.90584,145.09495,3224.0,9.0,2017.0,Oakleigh,-37.900368999999955,145.08831400000008,0.8421
11156,Oakleigh East,60 Highland Av,h,SP,RT,Monash City Council,Southern Metropolitan,3,1382000.0,12.3,3166.0,3.0,2.0,2.0,847.0,-37.90638,145.11733,2547.0,9.0,2017.0,Huntingdale,-37.91099299999996,145.102398,1.4069
11157,Oakleigh South,28 Beryl Av,h,S,Buxton,Kingston City Council,South-Eastern Metropolitan,4,1450000.0,15.5,3167.0,4.0,2.0,2.0,771.0,-37.9212,145.09125,3692.0,9.0,2017.0,Huntingdale,-37.91099299999996,145.102398,1.4982
11158,Ormond,28 Garfield Av,h,VB,Woodards,Glen Eira City Council,Southern Metropolitan,4,1450000.0,11.4,3204.0,4.0,2.0,2.0,590.0,-37.90433,145.05163,3578.0,9.0,2017.0,Ormond,-37.903606999999965,145.039531,1.0646
11159,Ormond,45 Holloway St,h,S,Weston,Glen Eira City Council,Southern Metropolitan,3,1540000.0,11.4,3204.0,3.0,1.0,5.0,737.0,-37.90205,145.04959,3578.0,9.0,2017.0,Ormond,-37.903606999999965,145.039531,0.8994
11160,Ormond,8/14 Lillimur Rd,t,PI,Jellis,Glen Eira City Council,Southern Metropolitan,3,1060000.0,11.4,3204.0,3.0,2.0,2.0,1606.0,-37.9027,145.04159,3578.0,9.0,2017.0,Ormond,-37.903606999999965,145.039531,0.2069
11161,Plumpton,9 Remy Av,h,SP,HAR,Melton City Council,Western Metropolitan,4,625500.0,23.8,3335.0,4.0,2.0,2.0,477.0,-37.71429,144.72492,1490.0,9.0,2017.0,Watergardens,-37.700717,144.77386,4.5622
11162,Port Melbourne,136 Clark St,h,PI,Marshall,Melbourne City Council,Southern Metropolitan,3,1725000.0,3.5,3207.0,3.0,1.0,2.0,293.0,-37.83452,144.93586,8648.0,9.0,2017.0,Southern Cross,-37.818354,144.95219300000008,2.2998
11163,Port Melbourne,61 Heath St,h,PI,Marshall,Melbourne City Council,Southern Metropolitan,3,1635000.0,3.5,3207.0,3.0,1.0,2.0,112.0,-37.83526,144.94423,8648.0,9.0,2017.0,Southern Cross,-37.818354,144.95219300000008,2.0057
11164,Prahran,7 MacKay St,t,S,Jellis,Stonnington City Council,Southern Metropolitan,3,1463000.0,4.6,3181.0,3.0,2.0,2.0,15.0,-37.84969,145.00057,7717.0,9.0,2017.0,Hawksburn,-37.844667999999956,145.00209500000005,0.5743
11165,Preston,97 Albert St,h,SP,RW,Darebin City Council,Northern Metropolitan,3,1150000.0,8.4,3072.0,3.0,1.0,2.0,830.0,-37.74103,145.02289,14577.0,9.0,2017.0,Preston,-37.73873599999996,145.00051600000006,1.9839
11166,Preston,21 Emerald St,h,S,McGrath,Darebin City Council,Northern Metropolitan,3,820000.0,8.4,3072.0,3.0,1.0,2.0,493.0,-37.74305,145.01812,14577.0,9.0,2017.0,Bell,-37.74556799999999,145.000181,1.602
11167,Preston,340 Plenty Rd,h,S,McGrath,Darebin City Council,Northern Metropolitan,4,950000.0,8.4,3072.0,4.0,1.0,2.0,678.0,-37.74283,145.0086,14577.0,9.0,2017.0,Bell,-37.74556799999999,145.000181,0.8004
11168,Reservoir,93 Arundel Av,h,S,Barry,Darebin City Council,Northern Metropolitan,3,901000.0,12.0,3073.0,3.0,1.0,2.0,695.0,-37.69618,145.01289,21650.0,9.0,2017.0,Keon Park,-37.694511999999975,145.011937,0.2035
11169,Reservoir,42 Gisborne Cr,h,PI,Barry,Darebin City Council,Northern Metropolitan,3,890000.0,12.0,3073.0,3.0,1.0,2.0,725.0,-37.7183,145.02253,21650.0,9.0,2017.0,Reservoir,-37.71701399999995,145.00691900000004,1.3806
11170,Reservoir,9 Marchant Av,h,S,Nelson,Darebin City Council,Northern Metropolitan,4,1190000.0,12.0,3073.0,4.0,2.0,3.0,650.0,-37.71556,145.01129,21650.0,9.0,2017.0,Reservoir,-37.71701399999995,145.00691900000004,0.4171
11171,Reservoir,5 Mendip Rd,h,PI,hockingstuart,Darebin City Council,Northern Metropolitan,3,855000.0,12.0,3073.0,3.0,1.0,2.0,464.0,-37.72318,145.01556,21650.0,9.0,2017.0,Reservoir,-37.71701399999995,145.00691900000004,1.0236
11172,Reservoir,32 Moira Av,h,S,Nelson,Darebin City Council,Northern Metropolitan,4,785000.0,12.0,3073.0,4.0,2.0,2.0,534.0,-37.69583,144.98056,21650.0,9.0,2017.0,Gowrie,-37.700751999999966,144.95887900000002,1.9845
11173,Reservoir,19 Smith St,h,VB,Ray,Darebin City Council,Northern Metropolitan,5,1000000.0,12.0,3073.0,5.0,2.0,6.0,892.0,-37.70176,145.0118,21650.0,9.0,2017.0,Ruthven,-37.70828899999998,145.00935800000002,0.7571
11174,Reservoir,57 Yarra Av,h,S,HAR,Darebin City Council,Northern Metropolitan,3,800000.0,12.0,3073.0,3.0,1.0,1.0,633.0,-37.71922,145.01806,21650.0,9.0,2017.0,Reservoir,-37.71701399999995,145.00691900000004,1.0102
11175,Reservoir,20 York St,h,S,Raine,Darebin City Council,Northern Metropolitan,3,1400000.0,12.0,3073.0,3.0,1.0,6.0,667.0,-37.72765,144.98953,21650.0,9.0,2017.0,Regent,-37.728602999999964,145.00273200000004,1.1659
11176,Richmond,201/77 Abinger St,u,VB,Marshall,Yarra City Council,Northern Metropolitan,1,400000.0,2.4,3121.0,1.0,1.0,1.0,4425.0,-37.82009,145.0038,14949.0,9.0,2017.0,Burnley,-37.827631,145.0076200000001,0.9032
11177,Richmond,8 Hunter St,h,VB,Jellis,Yarra City Council,Northern Metropolitan,3,1900000.0,2.4,3121.0,3.0,1.0,1.0,300.0,-37.81981,145.00539,14949.0,9.0,2017.0,Burnley,-37.827631,145.0076200000001,0.8914
11178,Ringwood,98 Wonga Rd,h,PI,Carter,Maroondah City Council,Eastern Metropolitan,4,999999.0,19.9,3134.0,4.0,2.0,2.0,657.0,-37.79053,145.2472,7785.0,9.0,2017.0,Ringwood East,-37.81199499999997,145.24969,2.3968
11179,Ringwood North,1 Heape Wy,h,SP,Sell,Manningham City Council,Eastern Metropolitan,5,1100000.0,19.9,3134.0,5.0,3.0,2.0,649.0,-37.78958,145.23886,3619.0,9.0,2017.0,Ringwood East,-37.81199499999997,145.24969,2.6679
11180,Rosanna,20 Rhonda St,h,VB,Fletchers,Banyule City Council,Eastern Metropolitan,3,1100000.0,8.9,3084.0,3.0,1.0,2.0,648.0,-37.74738,145.07698,3540.0,9.0,2017.0,Rosanna,-37.74287199999998,145.06611900000007,1.0785
